"matchup","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Nets - Grizzlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315.89750365854,1297.68905853659,1392.12480773314,1351.990729,1386.33753109756,1384.9657945122,1437.03447594452,1490.96254628168,1558.6643587897,1507.87934883721,1548.89438235809,1455.20198483394,1402.80447560976,1387.04423658537,1387.53301219512,1438.21349893453,1463.89842428394,1561.91298217885,1537.65346722448,1544.95313125
"Nets - Raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348.30987134146,1363.44871768293,1416.48920712339,1414.846087,1474.73775660689,1460.86207778931,1525.59389017918,1496.86117859876,1490.68441222135,1442.01446551333,1472.59774548912,1485.54812674081,1486.84905150687,1449.51651829268,1391.76862256098,1363.2681445122,1355.38219772727,1467.87142858317,1526.19704812336,1520.93410334302
"Nets - Hornets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.85172770845,1446.15242658668,1446.65165434613,1426.73780914634,1445.28788353659,1411.27864157686,1401.20818719512,1315.87777575758,1380.74844321732,1469.0451675903,1462.4152964939
"Warriors - Nuggets",1585.39908060771,1535.36715384467,1523.84569538737,1439.71758353659,1453.10139878049,1505.90770796987,1479.33790399729,1462.07432239277,1456.52355275333,1472.18616684783,1471.41176506394,1462.58458154996,1492.4878022549,1471.10454629842,1415.61863513133,1456.96556697391,1443.6332847561,1510.24065499374,1485.03379238164,1452.66632682927,1386.56240853659,1263.48855365854,1342.017564,1380.50681707317,1398.48592378049,1372.44752621951,1388.02671768293,1477.02947052145,1476.60758498738,1506.75447494393,1502.47581127178,1580.78445717527,1529.69984371578,1508.75561790466,1509.03143210681,1518.44075220008,1569.84542347679,1559.65393617429,1585.9306149183
"Warriors - Kings",1530.08535041092,1492.32635609756,1527.25090953883,1499.63462786944,1487.04323843978,1464.56560365854,1461.96297317073,1457.39519728121,1391.5815152439,1415.80658029412,1440.88414565217,1377.06544573171,1406.29056971545,1404.07629146341,1410.47197232645,1467.1787559983,1448.91223719512,1435.76706272597,1453.40605609756,1444.84959047079,1411.97253963415,1359.35871646341,1404.36396836364,1445.76675196944,1474.78133888889,1497.65168989547,1552.52345966528,1561.78298409445,1507.44121659658,1499.23279356984,1491.74434631524,1519.28915731707,1403.96061219512,1370.17870731707,1389.04837804878,1428.36414242424,1455.4465796575,1509.46446910112,1574.45084174757
"Warriors - Pistons",1529.72143192455,1493.95664512195,1478.41346585366,1397.47044939024,1384.16032134146,1487.55223353659,1468.71263170732,1487.22195170311,1466.31379989279,1460.97311744186,1527.54228688929,1508.53168457607,1562.15634621212,1564.98826669058,1552.22642006344,1561.4153039027,1494.95131036585,1444.60130053085,1387.41086097561,1454.23362335725,1506.53327751612,1413.16586829268,1477.20938654545,1450.02736838594,1388.60737439024,1425.36146365323,1511.91429401946,1543.32710278746,1520.49320205152,1585.50131552439,1552.16763655914,1618.48524694506,1494.60750300624,1394.6119097561,1410.9811945122,1418.12415606061,1464.87581563311,1502.721106906,1565.15514479635
"Warriors - Suns",1529.19271992312,1539.05709737224,1545.79425143953,1513.60295407859,1554.37201973828,1534.17641420252,1514.09343798422,1477.7582891291,1427.99931604017,1410.44887439024,1447.05940967656,1392.35331890244,1509.63440868794,1537.72780481583,1565.88549315742,1590.16680564599,1579.72027336631,1569.48672099744,1529.02977001591,1483.36830384288,1443.81199360807,1435.96897032048,1468.34809350943,1474.41738393862,1455.06819476744,1426.68548353659,1480.20750999169,1462.2540652439,1531.48139774956,1560.39324882831,1573.21075752688,1611.20934076255,1507.80523719512,1490.44825426829,1489.09651341463,1480.09259924242,1476.78043880384,1557.24264410112,1632.37869357684
"Warriors - Jazz",1504.02647663043,1486.53758963415,1463.71476768293,1398.78011768293,1426.22559390244,1432.55335121951,1416.14342073171,1462.07437995673,1427.09863182662,1442.75341511628,1488.83487553723,1456.13847886179,1512.43180578431,1510.2274336277,1539.11499505495,1592.56203086141,1530.02515815812,1544.03428617047,1543.85128931876,1537.62010362195,1548.44347623147,1491.90456899809,1533.61803314754,1480.82761622481,1469.05313764368,1442.94182153999,1497.90940918839,1485.93321890244,1432.82159085366,1457.64729695122,1530.72843201369,1605.31307980021,1522.27787986403,1494.67531622481,1481.45852804878,1476.30780222944,1518.39475221847,1513.70294044259,1584.77340882074
"Warriors - Sixers",1566.47957960073,1573.69007441676,1542.10181894264,1525.50518463415,1582.90159432553,1583.75049312692,1581.26311832478,1530.96712354219,1497.16444306804,1492.97047446809,1505.81362611194,1433.16494817073,1485.7387622549,1505.86367827413,1510.57455824786,1525.28713404708,1447.63611097561,1444.31649077475,1394.07032743902,1359.285875,1367.82227987805,1345.90578231707,1459.10700975862,1445.81849068134,1469.01540738095,1437.11749658677,1494.05606923975,1475.77088719512,1441.92990797589,1473.53403231707,1457.69112802255,1534.67625767738,1479.04611008869,1408.85118780488,1461.86901658957,1504.69343062908,1484.12245892579,1459.36231361332,1502.71994296708
"Warriors - Spurs",1549.11509448758,1540.96407145233,1552.28709847561,1470.96078610473,1511.31735344615,1524.35796134414,1502.9778885851,1470.00436219512,1425.5743251612,1439.49712794118,1426.784403579,1391.45169160689,1404.9809495935,1477.6965114263,1553.05262048301,1579.06589012312,1530.53040564687,1554.92530719562,1539.08955270304,1538.58969946978,1395.43878231707,1412.17218592871,1520.62593408955,1506.30019496597,1495.96765868421,1494.48849897932,1550.40204497239,1581.44741761665,1570.8807083043,1581.73102823492,1584.54782479443,1621.54910351072,1535.68725859966,1495.52884176829,1546.81371218126,1552.14344714015,1603.0641983113,1649.50264148208,1699.97959568016
"Warriors - Wizards",1550.19745904802,1534.19174400308,1568.71251914393,1446.63421284843,1480.09479329268,1518.77186195533,1478.68767621951,1460.2739210295,1426.60005292116,1436.25447614943,1482.09839388747,1427.2059886319,1455.26387215447,1443.69937987805,1446.27787049719,1478.9332907544,1427.05440182927,1425.23098528694,1385.89329878049,1443.1269902439,1458.11050407461,1412.65988780488,1431.977784,1385.79182134146,1340.14626280488,1378.07826341463,1455.57776219512,1428.56278170732,1448.78835149788,1490.99687197894,1505.11835051263,1532.31469801829,1410.38478048781,1379.95127012195,1384.58067804878,1392.81834015152,1463.31183880384,1554.47783361725,1631.06900533453
"Warriors - Trailblazers",1560.67060979875,1597.08654588415,1520.39387715208,1480.71960786944,1483.7492034792,1513.29809878049,1487.13781666895,1497.71099538127,1446.40975044224,1459.13571860465,1505.97781134985,1471.26633021838,1489.80371460784,1520.75366453943,1583.69159850863,1617.63841914653,1550.39980509075,1534.84516882353,1502.00395591105,1473.70948305299,1478.56441389677,1424.71670171583,1486.97469644444,1503.11881906421,1479.74953676471,1447.43829355093,1512.32677088928,1496.25148597561,1439.15297134146,1416.73020426829,1436.85678168109,1532.03037682927,1511.10444702051,1485.32968949557,1487.70140081763,1489.09677424242,1489.06699795018,1590.35656533768,1670.17673140275
"Warriors - Thunder",1524.99544858165,1523.30645069184,1550.98574254127,1531.17620303621,1481.44007439024,1532.9487697019,1501.75154110046,1469.85233158817,1402.5202,1406.37696402439,1481.62610919384,1448.85196621811,1495.58682833333,1474.90826158537,1492.44238068081,1557.24658623818,1560.58372789181,1585.17583778905,1554.82786205332,1554.00538055884,1533.8013599507,1475.64968743372,1460.501582,1434.23788587749,1421.82640731707,1449.19609773619,1474.61057560976,1483.56882012195,1503.83545254393,1469.33980243902,1473.47283655914,1468.83727865854,1385.78807743902,1461.57555938193,1516.14180492116,1565.01104105004,1606.42809895333,1639.88479335855,1652.3124899183
"Warriors - Mavericks",NA,NA,NA,NA,1356.72711585366,1423.51098597561,1453.71908658537,1464.98878691676,1441.29194129325,1456.2811076087,1536.30013344287,1483.25592684159,1474.60191300813,1459.76781806313,1459.92858086304,1454.10387307147,1345.50332926829,1364.03054687231,1418.57965121951,1414.3762652439,1377.95368719512,1307.61559390244,1380.371331,1405.70950914634,1455.68643532609,1474.19382394309,1563.95154409374,1545.63414006168,1529.05422141207,1578.15666116725,1592.47617576369,1602.26752122232,1512.89717061241,1496.20460313193,1532.27957768766,1524.24582794372,1506.53458392579,1583.21131235955,1660.96320783953
"Warriors - Pelicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365.17881788618,1358.84178902439,1421.08519366792,1487.48804929098,1485.88399173144,1499.05922675036,1494.5319271696,1466.41850731707,1477.18630172166,1433.99489252211,1449.843116,1458.25907054736,1447.99304130435,1430.48558082954,1490.26142021896,1494.46222999452,1401.41275304878,1461.53501585366,1470.67099082743,1590.46430692787,1523.52427928932,1431.1319445122,1479.67571956763,1437.62071287879,1471.76559063311,1523.74495507673,1611.63374407315
"Warriors - Heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.40946727642,1358.66689817073,1407.89477537523,1498.49274600547,1474.56988597561,1520.38017859364,1449.84398963415,1457.11901629842,1516.67617655827,1465.40996519484,1496.25644381818,1470.74946785525,1449.59840970588,1392.1292445122,1428.76598353659,1463.87128444159,1530.63674774956,1547.27586783391,1504.32553888472,1466.33567621951,1452.42631997122,1458.58668817634,1543.05791166825,1565.21244308819,1610.64795734043,1634.29396272857,1606.77147894269
"Warriors - Timberwolves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382.92619878049,1430.85756805816,1453.43094868123,1402.4245652439,1414.08755357963,1365.35321890244,1393.42244695122,1420.04873936872,1390.64547496496,1448.514227,1437.35321240783,1439.24160348837,1461.28693002152,1499.5445844235,1554.15682107317,1492.46953902439,1487.72090609756,1468.47441582743,1458.37155182927,1412.01778353659,1347.64092560976,1373.02917439024,1441.60724469697,1476.79852660872,1572.71173434503,1545.98203930855
"Warriors - Magic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372.68223719512,1414.99139915572,1466.59621636415,1485.09942134146,1533.30635411765,1537.936355991,1526.95153714323,1473.66915970003,1390.19487317073,1474.54029922222,1433.26844756098,1420.39004069767,1428.02801340045,1467.6909927994,1425.04416280488,1424.48324146341,1445.40083841463,1492.75001446612,1579.07723252916,1551.84508020018,1526.59909489329,1537.55578036308,1507.52749024755,1439.12743819408,1467.56675934503,1531.66678625977
"Warriors - Grizzlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334.75595182927,1323.44655487805,1291.03792682927,1328.578132,1337.64909817073,1352.82307682927,1337.32233292683,1412.10718841463,1507.20936242201,1494.17811564095,1519.74635821044,1455.10169692499,1478.26082865854,1393.41602439024,1429.78509756098,1480.2286007638,1519.68509398091,1570.05761435073,1587.76206292135,1671.84194174757
"Warriors - Raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367.1683195122,1389.20621402439,1315.40232621951,1391.43349,1426.04932368006,1428.71936010638,1425.88174716148,1418.00582073171,1439.22941585366,1428.31323231707,1443.44972134146,1485.44783883187,1562.30540455565,1455.88830609756,1434.02070792683,1405.28324634146,1411.16886742424,1476.01606075506,1576.30564382022,1647.8229138406
"Warriors - Hornets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353.1504945122,1417.00440243902,1446.55136643719,1502.19416219512,1451.65967134146,1453.53072694271,1443.22328902439,1371.66444545455,1388.89307538921,1519.15376328717,1589.30410699148
"Nuggets - Kings",1559.25507775776,1505.96633067394,1533.92813297498,1509.24673213773,1467.48220673246,1461.07889333572,1496.063924729,1487.53474040568,1488.50839238748,1499.16389714194,1446.10581941176,1464.62040289142,1444.62788863702,1427.84514751793,1329.05529207317,1343.73464390244,1390.58477804878,1439.64618007265,1500.28618018651,1463.04482705615,1389.04245060976,1322.46432134146,1357.77432836364,1470.42746050603,1544.76001266938,1538.93341489547,1502.58371759211,1564.60122046955,1555.90490402299,1526.14464046499,1504.19048446874,1513.94155595576,1478.95347664261,1487.90321668514,1467.10685283852,1491.76029159402,1506.96000845344,1465.76056707317,1437.05417317073
"Nuggets - Pistons",1558.89115927139,1507.59661969833,1485.09068928981,1407.08255365854,1364.59928963415,1484.06552321377,1502.81358326558,1517.36149482759,1563.24067703637,1544.33043428969,1532.76396064888,1596.08664173579,1600.49366513369,1588.7571227451,1470.80973981016,1437.97119180684,1436.62385121951,1448.48041787753,1434.29098506456,1472.42885994261,1483.60318849173,1376.27147317073,1430.61974654545,1474.68807692252,1458.58604817073,1466.64318865323,1461.97455194629,1546.14533916256,1568.95688947792,1612.41316241954,1564.61377471264,1613.13764558374,1569.60036745373,1512.33641912417,1489.03966930193,1481.52030523039,1516.38924442905,1459.01720487805,1427.75847621951
"Nuggets - Suns",1558.36244726996,1552.69707194862,1552.47147487568,1523.21505834688,1534.81098803097,1530.68970387971,1548.19438954248,1507.89783225357,1524.92619318375,1493.80619123807,1452.28108343615,1479.90827606216,1547.97172760951,1561.49666087035,1484.46881290414,1466.72269355014,1521.39281421997,1573.36583834413,1575.90989410486,1501.56354042825,1420.88190458368,1399.07457519853,1421.75845350943,1499.07809247521,1525.04686854793,1467.96720853659,1430.26776791851,1465.07230161901,1579.94508517597,1587.30509572346,1585.65689568039,1605.86173940123,1582.79810164261,1608.17276363636,1567.15498820437,1543.4887484122,1528.29386759978,1513.53874207317,1494.982025
"Nuggets - Jazz",1533.19620397727,1500.17756421053,1470.39199111908,1408.39222195122,1406.66456219512,1429.0666408967,1450.24437228997,1492.2139230812,1524.02550897019,1526.11073196411,1494.05654929682,1543.69343602151,1550.76912470588,1533.99628968222,1457.69831480166,1469.11791876556,1471.69769901177,1547.91340351715,1590.73141340771,1555.81534020732,1525.51338720708,1455.01017387614,1487.02839314754,1505.4883247614,1539.03181142417,1484.22354653999,1447.96966711522,1488.75145527754,1481.28527828007,1484.55914384637,1543.17457016719,1599.96547843889,1597.27074431152,1612.39982559289,1559.51700283852,1539.70395139922,1569.90818101441,1469.99903841463,1447.3767402439
"Nuggets - Sixers",1595.64930694757,1587.33004899313,1548.7790423788,1535.11728890244,1563.34056261822,1580.26378280411,1615.36406988304,1561.10666666667,1594.09132021161,1576.32779131591,1511.03529987153,1520.71990533045,1524.07608117647,1529.63253432864,1429.15787799458,1401.84302195122,1389.30865182927,1448.19560812143,1440.95045152798,1377.48111158537,1344.89219085366,1309.01138719512,1412.51736975862,1470.47919921792,1538.99408116144,1478.39922158677,1444.11632716658,1478.58912357023,1490.3935954023,1500.44587921222,1470.13726617606,1529.32865631607,1554.03897453618,1526.57569717295,1539.92749137931,1568.08957979886,1535.63588772173,1415.65841158537,1365.32327439024
"Nuggets - Spurs",1578.28482183442,1554.60404602871,1558.96432191176,1480.57289037303,1491.75632173883,1520.87125102133,1537.07884014337,1500.1439053196,1522.50120230478,1522.854444789,1432.00607733859,1479.0066487666,1443.31826851506,1501.46536748082,1471.63594022972,1455.62177802726,1472.20294650053,1558.80442454231,1585.96967679199,1556.78493605514,1372.50869329268,1375.27779080675,1474.03629408955,1530.96090350255,1565.9463324647,1535.77022397932,1500.46230289922,1584.26565399175,1619.34439573071,1608.64287513007,1596.99396294794,1616.2015021494,1610.68012304715,1613.25335113636,1624.872186971,1615.53959630993,1654.57762710724,1605.79873945412,1562.58292710332
"Nuggets - Wizards",1579.36718639486,1547.83171857946,1575.38974258008,1456.24631711672,1460.53376158537,1515.28515163252,1512.78862777778,1490.41346415397,1523.52693006473,1519.61179299725,1487.32006764706,1514.76094579162,1493.60119107604,1467.46823593257,1364.8611902439,1355.48917865854,1368.72694268293,1429.11010263363,1432.77342286944,1461.32222682927,1435.18041505022,1375.76549268293,1385.388144,1410.45252987805,1410.12493658537,1419.35998841463,1405.63802012195,1431.38101808242,1497.25203892429,1517.90871887409,1517.56448866613,1526.96709665698,1485.37764493529,1497.67577949002,1462.63915283852,1456.2144893213,1514.82526759978,1510.7739315893,1493.67233675769
"Nuggets - Trailblazers",1589.84033714559,1610.72652046053,1527.07110058824,1490.33171213773,1464.18817177188,1509.81138845768,1521.23876822722,1527.85053850575,1543.33662758582,1542.49303545248,1511.19948510944,1558.82128737809,1528.14103352941,1544.52252059395,1502.27491825535,1494.19430705067,1492.07234594441,1538.72428617021,1548.88408,1491.90471963835,1455.63432487238,1387.82230659387,1440.38505644444,1527.7795276008,1549.72821054519,1488.72001855093,1462.38702881611,1499.06972235071,1487.61665876787,1443.64205116344,1449.30291983459,1526.68277546795,1586.097311468,1603.05419886364,1565.75987560737,1552.4929234122,1540.58042674612,1546.65266330973,1532.7800628259
"Nuggets - Thunder",1554.16517592849,1536.94642526822,1557.66296597742,1540.7883073045,1461.87904268293,1529.46205937909,1535.85249265873,1499.99187471264,1499.44707714358,1489.73428087222,1486.84778295343,1536.40692337783,1533.9241472549,1498.67711763989,1411.02570042753,1433.80247414232,1502.25626874547,1589.05495513573,1601.70798614227,1572.20061714421,1510.87127092631,1438.75529231177,1413.911942,1458.89859441407,1491.80508109756,1490.47782273619,1424.67083353659,1486.38705649706,1552.29913997034,1496.25164933417,1485.91897471264,1463.48967729722,1460.78094188651,1579.30006875,1594.2002797109,1628.40719021982,1657.94152774927,1596.1808913306,1514.91582134146
